d,d2,d3,d4,d5,d6,exp
0.34433340782755606,0.34433340782755606,0.31494330362924616,0.3308538603592474,0.31468028717661706,0.3298883276139417,1.0
0.13868074679039047,0.13868074679039047,0.14839480337360078,0.12095517285389579,0.1485369628001068,0.12144369240817074,2.0
0.0921269010159697,0.0921269010159697,0.023275526014851836,-0.0018254694677106245,0.023243301499123556,-0.0022048017516698567,0.0
0.537717050558649,0.537717050558649,0.4399803464653224,0.47255189420885774,0.4397155753409769,0.4716881209803923,2.0
0.10445102870914925,0.10445102870914925,0.02302523307177303,0.028810035983842658,0.022896569718241947,0.028131537086986028,2.0
0.05213042826519241,0.05213042826519241,0.30322974994951135,0.21764217607907377,0.30337819671665317,0.21851765791216002,3.0
0.45001819745981153,0.45001819745981153,0.4052467499116674,0.4115482978510537,0.4051424072908756,0.41131129020324486,1.0
0.21943532278436592,0.21943532278436592,0.24264019138162385,0.235749546727166,0.24255596243918587,0.23523693403724355,-3.0
0.245353083895219,0.245353083895219,0.26914121386147344,0.2574942722461925,0.26920068856795937,0.25770479546654046,3.0
-0.23506805876143708,-0.23506805876143708,-0.23506805876143708,-0.23506805876143708,-0.23506805876143708,-0.23506805876143708,0.0
0.5661741020507898,0.5661741020507898,0.46733144391665843,0.48874047212902066,0.46706141311740323,0.48781196981460045,3.0
1.201022719391542,1.201022719391542,0.9520096868385747,1.074474472469052,0.9511915344611706,1.071665520591779,3.0
0.11363504668478941,0.11363504668478941,0.1068355875155856,0.12813671992505055,0.10663102638622947,0.12725337453751095,0.0
0.5760143467252863,0.5760143467252863,0.5968120373810908,0.5914679543890459,0.596724727513728,0.5913917842416911,3.0
-0.6150957475919,-0.6150957475919,-0.6789154930906945,-0.6601409302980057,-0.6790242776069036,-0.6611322261493547,0.0
0.7346209234850881,0.7346209234850881,0.7576267834372651,0.7401727735437079,0.7576058195530887,0.7404899419282418,2.0
-0.1421176110397334,-0.1421176110397334,-0.0719857625360543,-0.06281895847644454,-0.07217913478671793,-0.0641674084913108,3.0
0.732443527866205,0.732443527866205,0.6915257357792316,0.7337210053744465,0.6912528848934298,0.7332793523612546,0.0
-0.16374027198839225,-0.16374027198839225,-0.1201724763478453,-0.1571486044888405,-0.12012274666316626,-0.1570520329241464,-1.0
0.19131198078632794,0.19131198078632794,0.5025733245337797,0.5842321656781456,0.5019735124759864,0.5820036353358921,2.0
0.5309726736121034,0.5171940109433216,0.4401075640154362,0.45815067083937405,0.4288627995320916,0.44463753022512315,3.0
0.11209353731003822,0.11209353731003822,0.12375591957668684,0.1458078966235386,0.12359727040342523,0.1452379008421456,3.0
0.5434125293396034,0.5434125293396034,0.56668645599716,0.560843681891057,0.5666456854597052,0.561250142067418,0.0
0.3856394275709467,0.3856394275709467,0.5426987997855447,0.4749014621999758,0.5426336501662535,0.47467776007139517,-3.0
0.17237263313944737,0.17237263313944737,0.17086264418945368,0.17869396469503748,0.17076398721039457,0.17833399553052098,1.0
0.3429324543113857,0.3429324543113857,0.3874917206731725,0.3613866278446274,0.3875362221292805,0.36174221818822944,1.0
0.15370501052070867,0.15370501052070867,0.2398735863166177,0.23828315423778576,0.23986072726867697,0.23823845436799715,3.0
0.36301366307310756,0.36301366307310756,0.6140622346287061,0.6066680419293897,0.6140541560062397,0.606773331264363,0.0
-0.26533336740868374,-0.26533336740868374,-0.21705671875763838,-0.24658239507049964,-0.2169210322626757,-0.2463244670037396,0.0
0.89522775855695,0.8859696335226267,0.9133368991854518,0.9532040969851809,0.902454276666789,0.9417225446958309,2.0
0.06937691743979155,0.08567554411056647,-0.10188143407856523,-0.11180195357330228,-0.09016722834184002,-0.09968634536174267,-1.0
0.7760202644775274,0.7760202644775274,0.7124320015517518,0.764124593090401,0.7120292673449912,0.762756393929183,3.0
0.20102653468713214,0.20102653468713214,-0.0308273988491912,0.00658355381400163,-0.031177938026728278,0.0043644762389767,0.0
0.001080540722847084,0.001080540722847084,0.001080540722847084,0.001080540722847084,0.001080540722847084,0.001080540722847084,3.0
-0.21795828222035044,-0.21795828222035044,-0.2561329435047908,-0.227139856105473,-0.25634088795501675,-0.22858863671384178,2.0
0.007996890722533035,0.007996890722533035,0.06359883903427524,0.044423311869532515,0.06358378940057192,0.04424874092182483,1.0
0.3520042887939533,0.3520042887939533,0.2936032300772385,0.3174144445708314,0.2933584577378729,0.3164541366932308,3.0
-1.1997327759907936,-1.1820280832516437,-1.0928244546201806,-1.1710404340363716,-1.0748958192966058,-1.151813484296278,-2.0
-0.20830614805825154,-0.20830614805825154,-0.14734914619127729,-0.16432575981055328,-0.1473711597981834,-0.16481997530024334,0.0
0.458725058047562,0.44186356773429286,0.29697318077919366,0.3387589245051183,0.2741901179783015,0.3143424569519151,3.0
0.27871761769751363,0.2868139876485337,0.3442843431556197,0.31837892610120816,0.35083303113768344,0.32545008331204595,1.0
0.34070984747065075,0.34070984747065075,0.40001234821806414,0.3771727652571379,0.39996174667232076,0.37735861385525227,0.0
0.5789525628300349,0.5789525628300349,0.586570875388076,0.5752121021439274,0.5865132157270442,0.575212542313712,3.0
0.2395293679786655,0.2395293679786655,0.2395293679786655,0.2395293679786655,0.2395293679786655,0.2395293679786655,3.0
1.323847850695457,1.323847850695457,1.4073843358216966,1.2720495054798504,1.4076651902108057,1.275842401893477,2.0
0.21568449157874364,0.21568449157874364,0.1592120073356958,0.15147604502424253,0.159167071014294,0.15128297411005115,0.0
-0.32861976462233555,-0.32861976462233555,-0.3687011899311176,-0.3696263300329735,-0.3687251827259893,-0.3702260691887696,2.0
0.4460798484179959,0.4460798484179959,0.4080047827818897,0.4284247658021277,0.40781190889351476,0.4278836111046308,-2.0
-0.05045031094021345,-0.05045031094021345,0.007850901115786402,0.005599194360284835,0.007771252601551372,0.00511122721851447,0.0
0.08416262844920085,0.08416262844920085,-0.00033138887734571133,0.036885877415592835,-0.00061381093569802,0.035729192077508194,-1.0
0.3733432175601774,0.41194472306715824,0.07477861797884224,0.09596761850617844,0.08754061588387628,0.11019682776574055,0.0
0.17276776036784822,0.17276776036784822,0.17598658557090843,0.11707464960482374,0.17619807434396523,0.11781184408560043,0.0
0.28905368432203715,0.28905368432203715,0.3278070167891111,0.34801584426974885,0.32759331409978687,0.34722258423164987,3.0
-0.415692885615023,-0.415692885615023,-0.31965611796717863,-0.35963895357809095,-0.3194309752791835,-0.3589870250776811,-3.0
0.032877348300188194,0.011873862488722797,0.0339886701071187,0.04512730300547345,0.012505409599023078,0.02362255392288367,2.0
0.20883460004024568,0.20883460004024568,0.5147349835690227,0.42763949850782035,0.5149600482710591,0.4293303624390506,3.0
0.40256671388584314,0.40256671388584314,0.14397806556406212,0.21339001176452468,0.1435318432283794,0.21106899541708288,1.0
-0.7893239541222526,-0.7893239541222526,-0.5540763995389455,-0.6782430077300677,-0.5535541941577465,-0.6757455309943496,-2.0
0.029531251465479358,0.029531251465479358,0.07413721026192255,0.12415002538837355,0.07370520637404541,0.12201369342486629,1.0
0.5554369125488713,0.5554369125488713,0.4832923306360253,0.49383948647129733,0.4830776887897765,0.49323645475107714,0.0
0.0193425636632168,0.0193425636632168,0.05558167302191257,0.09808115614394336,0.05528529611059527,0.09695044198236023,0.0
0.3747778798699727,0.3747778798699727,0.42494684241132136,0.4043474588437352,0.4249390665678883,0.40459165663230173,1.0
0.3817716996096776,0.40566493841991746,0.3369402503918983,0.3252196279108761,0.35749965083718105,0.3490569376630541,2.0
0.8977569605796046,0.8977569605796046,0.9382936895195753,0.9450939663962126,0.9382403977347962,0.944932712336301,0.0
0.1373558541934762,0.1373558541934762,0.10100009960151889,0.0027740558911381486,0.10146567904130788,0.004199906653936961,2.0
0.4611194530412412,0.4611194530412412,0.4507776257184471,0.4922566232790387,0.45043137189002075,0.4910874422085659,3.0
0.0701366108553534,0.0701366108553534,0.07327146979347411,0.08038122130446486,0.073190680171624,0.08004998187045302,1.0
-0.3298916684520998,-0.3298916684520998,-0.3420010480642325,-0.3552833221604018,-0.34192481991478396,-0.35506872145340707,3.0
0.7410288509749017,0.7410288509749017,0.7513523396993079,0.7676977497322083,0.7511365931707779,0.7676206724425731,3.0
0.4205930871316611,0.4205930871316611,0.4205930871316611,0.4205930871316611,0.4205930871316611,0.4205930871316611,2.0
0.6392899713206672,0.6392899713206672,0.4854762246459596,0.56200052824844,0.4849389444238704,0.5598243087111072,0.0
0.35579441042515525,0.35579441042515525,0.3808531165774256,0.35739554676462365,0.3809638109826685,0.3577723805778029,2.0
-0.04092500348063753,-0.04092500348063753,-0.04092500348063753,-0.04092500348063753,-0.04092500348063753,-0.04092500348063753,3.0
1.0319339715376779,1.0319339715376779,1.0781015942570007,1.0622590478645626,1.0779980162586589,1.063042663819295,-2.0
0.38577836417872013,0.38577836417872013,0.3958860813678787,0.4474240358411114,0.3955104207264001,0.4461128922744472,1.0
1.107315147247865,1.107315147247865,1.0720745134405159,1.0973429159949821,1.0718559728850574,1.0968462711413272,3.0
0.9537734010744001,0.9537734010744001,0.9959858750770497,1.0087979215052147,0.9956625368876412,1.0084728075086768,2.0
-0.029956073866403556,-0.029956073866403556,0.04514969814266391,0.0014490811044432612,0.045287601040455226,0.0019800450438844444,2.0
