d,d2,d3,d4,d5,d6,exp
0.940736508222531,0.940736508222531,0.8651650453395191,0.9176952818399092,0.8646964112834652,0.9170653830457626,2.0
-0.6153628031810093,-0.6153628031810093,-0.5245614004265112,-0.5654961445142086,-0.5242943705468106,-0.5648634283040885,-3.0
-0.19307317290615714,-0.19307317290615714,-0.21971983116180355,-0.20898874509224902,-0.21984877172899625,-0.20929263516233984,-0.0
-0.07065363799775447,-0.07065363799775447,-0.2963128584280123,-0.2556976884574944,-0.29659093450202234,-0.2566488465132545,-3.0
-0.3833943976408849,-0.3833943976408849,-0.2498142438426428,-0.2684854886692708,-0.24995237499031092,-0.26812911416617324,-3.0
0.07599316800152317,0.07599316800152317,0.2583398681116467,0.18302946434399336,0.2586264381912521,0.18494001611860986,-0.0
-0.6339714298074153,-0.6339714298074153,-0.670813613850454,-0.6816520337841875,-0.670734117192973,-0.6816880249714484,-0.0
0.19980087827157403,0.13686449867561715,0.1646963507664443,0.17226887564204987,0.12950311926450958,0.13081554116441266,-3.0
-0.2291349395546172,-0.2291349395546172,-0.22081960949628604,-0.2793709858187085,-0.2206303625952051,-0.2779468091063404,-2.0
-0.07087590369394137,-0.07087590369394137,0.051752055555428916,0.00368279083184248,0.05191062154836416,0.004916169063190693,-3.0
0.3496915263201641,0.3496915263201641,0.3137790721338382,0.33005638877850874,0.31357763931771476,0.3298412510447652,-3.0
0.23683895965186336,0.23683895965186336,0.17471113614065054,0.20974057273488186,0.1743040131273787,0.2091741541299135,-1.0
-0.39275867048211344,-0.39275867048211344,-0.3039865399086845,-0.3352318399209747,-0.3038606047024819,-0.3346218632968503,-2.0
-0.5228969230813642,-0.5228969230813642,-0.37620875847454155,-0.44598839505878124,-0.3758548607662209,-0.44463958005310367,-3.0
0.667330920326509,0.667330920326509,0.5813536227060817,0.6400647190443909,0.5808740235056995,0.6391244933612429,2.0
-0.17323696695464602,-0.17323696695464602,-0.14773528386096454,-0.16541548136508005,-0.14764131467636266,-0.16507457159767258,-3.0
0.11910454766488472,0.11910454766488472,0.1339619143504862,0.1320815025200362,0.1338614137403556,0.13223800562949875,-3.0
0.1412780680787116,0.1412780680787116,0.24503289824521737,0.2505600506106013,0.2448950962174045,0.2506211175126465,-3.0
-0.5887797086492029,-0.5887797086492029,-0.6808400622999273,-0.7203849427845694,-0.6805719871076301,-0.7198021941971184,-3.0
0.15065488485676742,0.32190902406738736,0.39481047895472227,0.34448577496462573,0.5043342626509053,0.48714733800208854,3.0
-0.9303380966778141,-0.9303380966778141,-0.6207922593660028,-0.718611106971638,-0.6204022725018215,-0.7163237986623522,-2.0
-0.3326057151824912,-0.29143708650951905,-0.19245444368660855,-0.25330214152161146,-0.1534244807183906,-0.2084857750334608,-2.0
-0.40316517478747665,-0.40316517478747665,-0.31782345322140376,-0.35270608738916587,-0.3176516433880113,-0.3520386448236581,-3.0
-0.27052125242697544,-0.27052125242697544,-0.3227128008592883,-0.360760347144128,-0.32255832267387435,-0.36009788448509006,-2.0
0.4079551508494667,0.4079551508494667,0.393347618356011,0.3774590215033105,0.39340585173124654,0.3778278962783405,-0.0
-0.23612806527457494,-0.23612806527457494,-0.26152005601057626,-0.27208673084277146,-0.2614620305527061,-0.2719128295320989,-2.0
-0.28956391750329147,-0.28956391750329147,-0.27697141919441937,-0.2792215166482275,-0.2769793125433191,-0.27922048154660695,-3.0
0.5691923739047621,0.5691923739047621,0.4995232855056808,0.5805381922183932,0.4988931893456892,0.5791052923711931,-3.0
0.2214034667331717,0.2214034667331717,0.3118376335371903,0.2592143273595275,0.3120014721256938,0.26065502699109033,-3.0
0.37721083840797803,0.37721083840797803,0.21858573486311042,0.2722873382806948,0.21813953373107575,0.27113633200075454,-0.0
0.6248641906492548,0.6248641906492548,0.7785134878279524,0.7575614717963934,0.7784858796933924,0.7585716373697691,-2.0
0.773376115817418,0.773376115817418,0.7463282358941927,0.7688681947789292,0.7460653794318116,0.7686654629977191,3.0
0.3457211036324612,0.3457211036324612,0.3278855271312924,0.33385303784987097,0.32772856469862477,0.33393108442263736,-2.0
-0.44995919822587704,-0.44995919822587704,-0.32854654987062915,-0.3867182870672593,-0.32828062145135994,-0.38555298254598047,-2.0
-0.5036053558922275,-0.5036053558922275,-0.46396761202539405,-0.49429550858739085,-0.4637830342150119,-0.49374690809525995,-2.0
0.5564330129350628,0.5564330129350628,0.5275127226024595,0.4990927832603497,0.5276095692571606,0.4998241509489335,-2.0
-0.3814191750605497,-0.3814191750605497,-0.37192490629144165,-0.37113135478120524,-0.3719640158595415,-0.3712238588063583,-3.0
-0.07980464493430538,-0.07980464493430538,-0.05807242542254602,-0.07423749190723097,-0.0579923372602708,-0.07391136421408487,-3.0
0.3236693742990078,0.3236693742990078,0.296372547392571,0.2883906334415959,0.29638191261665203,0.2886104922071984,-3.0
0.33700669771037783,0.33700669771037783,0.42421856057520296,0.4161817322503722,0.4241796462866662,0.4165008324333662,-0.0
0.460995552804846,0.460995552804846,0.3659852365137715,0.41142176688411897,0.3656113950416116,0.4105720928231523,-3.0
0.16092365555139426,0.16092365555139426,0.16092365555139426,0.16092365555139426,0.16092365555139426,0.16092365555139426,-1.0
0.5012695216024439,0.5012695216024439,0.5023591363259139,0.5094344217225582,0.5022583391052973,0.5094052526218313,-0.0
-0.2253768125161374,-0.2253768125161374,-0.22201346241452172,-0.20797203723689886,-0.2221042756054397,-0.2082720615385332,-0.0
-0.7111400805480476,-0.7359771107278347,-0.5781429933169475,-0.6513244660948527,-0.5974221872081042,-0.673557916806254,-3.0
-0.06494464327239427,-0.06494464327239427,-0.0894444856076819,-0.11479762008717655,-0.08929447176081079,-0.1142969400431461,-1.0
0.5222102840329779,0.5222102840329779,0.5931830750270989,0.6323692143026823,0.5928516001631253,0.6318080156449483,-1.0
0.2199698138774318,0.2199698138774318,0.2847065490859639,0.26339411210184316,0.2848162094032322,0.26384201385745376,-0.0
-0.09068268377273912,-0.09068268377273912,-0.10260376974797032,-0.09001883992737068,-0.1027455497282488,-0.09030781286365815,-3.0
