d,d2,d3,d4,d5,d6,exp
0.6327994850395069,0.6327994850395069,0.6135423256565152,0.6270269889157256,0.6131625519543346,0.6270617417888221,-1.0
0.2860084975868921,0.2860084975868921,0.3045785630878923,0.2805108958835667,0.30414577933553844,0.28094500848472276,2.0
0.4184847598685196,0.4184847598685196,0.5086257825608608,0.41822812644820173,0.5087609340092077,0.4203189131669334,-2.0
-0.03495638023828201,0.006668327285501485,0.20990600533202208,0.02476675855521584,0.24474154734714984,0.0717585342558766,-3.0
0.5430699149321442,0.5811564959342811,0.5861354312001666,0.5900354839945813,0.617948459846774,0.6294784747003282,3.0
0.6719086321421077,0.6719086321421077,0.6222467339634787,0.6879363747979806,0.6216599746467115,0.6866298857938995,2.0
-0.5541080209368867,-0.5541080209368867,-0.020288694428706847,-0.34481593685845635,-0.019676053514630792,-0.33660959246893624,-1.0
0.8426549041703361,0.8426549041703361,0.8558143041425295,0.8619605928467744,0.8554221934810802,0.8622540380402379,1.0
0.20405901507288546,0.18277463126366653,0.3853040778626569,0.33555395538449306,0.3711180098044326,0.3195208519662286,2.0
0.762311959635017,0.762311959635017,0.7534849517570508,0.7502786605235585,0.7532352318890796,0.7506369317063066,3.0
0.16852203576019034,0.2021349984411782,0.348900169628925,0.3245455125386156,0.37049161409691556,0.3540172143236864,3.0
0.5967887099255283,0.5967887099255283,0.8607750118155877,0.8754750478136065,0.8598933408479308,0.8760166814958124,2.0
0.7215115326046858,0.7215115326046858,0.7086891489417125,0.6696534694640061,0.7088065390962504,0.6706815039024399,3.0
-0.04788490169563951,-0.04788490169563951,-0.0740629726336561,-0.13019810590141473,-0.0738462950454257,-0.12899961476480964,-2.0
0.9859288074058136,0.9859288074058136,0.8196757307058687,0.9866171450155569,0.8190443383186434,0.9820123973523511,2.0
0.4420950907380323,0.4701743748713858,0.5294428570272498,0.5035404114083741,0.5502747821275203,0.5307147877917139,-0.0
0.6110279623470951,0.6110279623470951,0.5518750597376382,0.610759913496667,0.551458766824856,0.6096938723906301,-2.0
1.0047096006213678,0.9933567524784263,0.9044638398651969,1.0004623829031412,0.8924601389146498,0.9873129705302411,-2.0
-0.1312613187046733,-0.1312613187046733,-0.11710665874483983,-0.20192419298774025,-0.11693223014048017,-0.20026561930800046,-0.0
0.1184146734137804,0.14969658094719823,0.15464448857418306,0.14006900025011704,0.17019201766865655,0.1606212691516655,-1.0
0.3529140699771569,0.37003399310785834,0.41910339480806974,0.44190714927449026,0.43661176562223786,0.4630603958134747,2.0
1.2184530978618917,1.2184530978618917,1.3444922252383928,1.2627913308734193,1.3445792591144823,1.2655476456986101,3.0
0.6124957101493901,0.5175797003547109,0.15033478559097518,0.15832809446562168,0.06816006101923291,0.058234705632523365,-0.0
0.3876705408319119,0.3876705408319119,0.4364305135541235,0.4302766401468436,0.43627630009442125,0.43078084354785023,-1.0
0.9791184341780965,0.9669855261044605,0.787285996173493,0.835396609743714,0.777778552191764,0.8225998678709052,-0.0
0.8177839618671136,0.7819557527588218,0.6882905583988375,0.7397310440667663,0.659416366408462,0.704935245746659,-0.0
0.7204778410003293,0.7204778410003293,0.7113358911435659,0.7314998533562431,0.7110573665518063,0.7316936089301974,1.0
0.5919321861511659,0.6100627241474758,0.7373036454307956,0.7020842759530157,0.750822725465986,0.7196767202995585,-2.0
0.36920047937310363,0.36920047937310363,0.3434390097568063,0.38762702506436325,0.34306217254955135,0.3865802383576344,-1.0
0.18941965570542554,0.18941965570542554,0.5975310018849009,0.3759842775597345,0.5980513258150214,0.3816575904710791,2.0
0.37744418469892205,0.37744418469892205,0.4296346056172721,0.36687817300069303,0.42977172924323137,0.3683458865399731,2.0
0.778327071183566,0.778327071183566,0.8218620325445775,0.8213364159158104,0.8218116371613188,0.821370754324817,1.0
0.48273503259367717,0.48273503259367717,0.5064075802792923,0.46169241090988083,0.5060542788822631,0.462982450611789,1.0
0.6627075803508553,0.6259214276538739,0.7267775254257888,0.7344020491760735,0.6928243108475065,0.6995137683973718,-0.0
0.5335405821965953,0.5335405821965953,0.560590877394645,0.524815948805469,0.5606515396321688,0.5260635214464765,-1.0
0.57478102314266,0.57478102314266,0.702406259980838,0.6848583385670968,0.7019062118175108,0.6855285517001388,-2.0
0.2897706852923222,0.2897706852923222,0.2352722633802472,0.24969835171994806,0.23459019672596604,0.24881316960798466,-1.0
0.5300801712228187,0.5300801712228187,0.5148262083487783,0.5248428102154511,0.5145199729093161,0.5248746442620064,-2.0
0.6212193566086414,0.6212193566086414,0.6378549601013237,0.6575373873199644,0.6376213646093309,0.657563250238708,-2.0
0.4645099368721013,0.4645099368721013,0.4999026604537626,0.552988670744642,0.49929403300569825,0.5515750962694885,1.0
0.497461775445885,0.4585934023984758,0.35087827018863343,0.38069783055530204,0.308421896107717,0.33439275586762796,-3.0
0.012825033422676756,0.012825033422676756,0.09452166784577727,0.07149029110519774,0.09443331712016448,0.07188440227388192,2.0
1.1374323763840746,1.1374323763840746,1.1095230525432471,1.1658943581071366,1.1089781755116306,1.1656822837954879,3.0
0.7327073129592484,0.7327073129592484,0.7500310378359586,0.7212576687817365,0.7498583501577258,0.7221731281945934,-0.0
0.5158526790231783,0.46567823121667673,0.3414295604490446,0.4113028000391061,0.29569042997076705,0.3581692650876215,2.0
1.1235614879624427,1.1235614879624427,1.0645943935940965,0.9896389493419766,1.064827684776217,0.9915675630600213,1.0
0.6874634546059913,0.6874634546059913,0.6467346834394891,0.6922307116704539,0.6463912852875859,0.6916162020752493,-1.0
