d,d2,d3,d4,d5,d6,exp,sstot
0.2775931003397212,0.2775931003397212,0.24811590015001844,0.22409579049677356,0.24819669528988178,0.2243208988017663,3.0,True
0.13237627092836327,0.13237627092836327,0.2988712147052807,0.2211328670224396,0.2990330845408284,0.2220468639384467,-0.0,True
0.6023087466999202,0.6023087466999202,0.6325642487450038,0.603614447203191,0.632648676759551,0.6039181032995181,2.0,True
-0.13915534071293784,-0.13915534071293784,-0.1348079757773294,-0.15414581466828212,-0.1347608842569744,-0.1540334499457206,2.0,True
0.5072489855053915,0.5072489855053915,0.5652421728320661,0.6263125186447631,0.5649269762208932,0.6256133109562212,2.0,True
0.10929431453379831,0.10929431453379831,0.3578364450040097,0.40641534816072206,0.3575542746769555,0.40573495374684587,-0.0,True
0.40603734691200194,0.40603734691200194,0.35208013562600726,0.38354048095633664,0.351864269759416,0.3831340893111283,2.0,True
0.9291769430353326,0.9291769430353326,0.914004378233505,0.8883479218760314,0.9139712937083211,0.888666985464444,-0.0,True
0.5665852128491982,0.5665852128491982,0.5764453770253228,0.5664286132477885,0.5764354814381731,0.5664944450321806,1.0,True
0.8481757722485482,0.8481757722485482,0.5264230161261648,0.6122603158098568,0.5260315641576984,0.6110104061330265,2.0,True
-0.23927023513170323,-0.23927023513170323,-0.00712218448263915,-0.06300387233481382,-0.007110880436623596,-0.06281294427460776,3.0,True
0.32440118105631527,0.32440118105631527,0.2409541394631722,0.26009268097239135,0.2407346435622021,0.2594932137974532,-0.0,True
0.7252682019711233,0.7252682019711233,0.7239407408517685,0.6735194987791117,0.7240674740368968,0.6741016826678619,-0.0,True
0.46675947494502606,0.46675947494502606,0.656606644544857,0.6224703167255037,0.6565713760248738,0.622939618405654,-3.0,True
0.736670510220988,0.736670510220988,0.7776977605500898,0.7948253796283999,0.7773044685923548,0.7946440249749934,-1.0,True
0.796391966259178,0.796391966259178,0.8106654854864913,0.7993672188671787,0.8105318161685109,0.7996662469015801,-0.0,True
0.6122307447095915,0.6122307447095915,0.504064922021233,0.35260738428376537,0.504514981678461,0.35411076466890534,3.0,True
0.6789979812645488,0.6789979812645488,0.6565703743949985,0.6127683367485466,0.6567094543037176,0.6131992085068144,2.0,True
0.5409415319003752,0.5409415319003752,0.6082135837673126,0.5786364837292789,0.6082323762902977,0.5789723943607646,3.0,True
