d,d2,d3,d4,d5,d6,exp,sstot
0.7060982823113982,0.7060982823113982,0.7680732963237742,0.7743314984065742,0.7676133394282139,0.7743991256863855,2.0,True
1.1239350004157969,1.1239350004157969,0.9459816796827586,1.0640293756330623,0.9442953241521133,1.0617772597502135,3.0,True
0.7556007617076728,0.7556007617076728,0.6988737855410403,0.7484117084783316,0.6981628271005905,0.747610959230847,3.0,True
0.6334828014360495,0.6334828014360495,0.6859438700838689,0.6891542960977212,0.6852649262577248,0.6892608695198484,3.0,True
1.0730721317259082,1.0730721317259082,1.0678921365874474,1.0751208428843346,1.067820828986965,1.0751823039665276,-1.0,True
0.6870999578126118,0.7235337109544558,0.9199903808686161,0.8365482427679636,0.9701734424481779,0.8949381845620585,2.0,True
0.5588805055147588,0.5588805055147588,0.5449748895293951,0.5438217503338005,0.5447174456270527,0.543794291342019,2.0,True
0.9160449377429349,0.9790827427644162,0.5454010393592276,0.585309116050624,0.4784687580887649,0.5194783931705497,2.0,True
0.7708912347089653,0.7601225599506013,0.8174785103204876,0.7985849531896616,0.807791537766236,0.7889152012992804,-1.0,True
0.7089306057513024,0.7089306057513024,0.8541260586801469,0.8576204750473644,0.8539600640400594,0.8576253659121176,1.0,True
0.7671249403965493,0.7671249403965493,1.0020718028438682,0.9747730916137064,1.0011634656678812,0.9759840686320745,-0.0,True
1.1225501691980255,1.1225501691980255,1.1520831640687992,1.1822621004441942,1.151722084999377,1.182023301320616,2.0,True
0.264081051815272,0.30268853587510286,0.3858961080207861,0.30496371765177727,0.4206634893191093,0.3452295359443127,1.0,True
0.51166431896311,0.550529208728341,1.146125175124767,0.90923678566762,1.2076333274697508,0.9752920183647249,3.0,True
0.13266855465040753,0.1865592559446597,0.7515748828939638,0.5727990644787279,0.8161290986934013,0.6527059468193667,-1.0,True
0.9473618750820945,0.9473618750820945,0.9579909618708404,0.9582311693071098,0.9578449174582127,0.959104362622602,3.0,True
0.6842997098845559,0.6842997098845559,0.7054240896964061,0.7058081200872416,0.7049704034750592,0.7060366626519241,2.0,True
0.41927417887169666,0.41927417887169666,0.44803795174183825,0.4204398272564047,0.4481278132796519,0.4209524818720232,3.0,True
0.9656498490897583,0.9656498490897583,1.0015496643939055,1.0928490809138196,1.0002787669922828,1.0916822325569047,2.0,True
0.7805933472360799,0.7805933472360799,0.7995502302970887,0.8024344369728026,0.7995073403527827,0.8023735045878904,3.0,True
0.5944351665274289,0.5944351665274289,0.8371081505034426,0.8535268475365171,0.8362960691911341,0.8536632687745419,-1.0,True
0.272247275611758,0.272247275611758,0.2814028791571264,0.26044594613536437,0.2812595217425897,0.2607117496720249,3.0,True
1.1700941035802743,1.1700941035802743,1.0615263423739723,1.152128717257198,1.0605933629382913,1.1509184845361404,3.0,True
0.844603263735372,0.8315094003152702,0.8398349351847778,0.8611161473073333,0.8260340316994842,0.8477966153336978,3.0,True
0.8022118550187234,0.7937002330510539,0.8440710642631356,0.8566462205933253,0.8330245955769285,0.8459160397778431,-0.0,True
0.7825654316198738,0.7825654316198738,0.7846721247703508,0.7930179724954489,0.7842417224377554,0.7932540855576783,2.0,True
0.9140706647191008,0.8990734241134467,0.9696547221784073,0.9521713043627988,0.9550673181799675,0.9378605934688122,2.0,True
0.8856695815011802,0.8856695815011802,0.9044696720696181,0.9175401811365171,0.9042140544711383,0.9174296711838915,2.0,True
1.277175518902291,1.277175518902291,1.2480212027015918,1.2748537255991634,1.2476009507506256,1.274320826327942,-1.0,True
1.0206004547297505,1.0206004547297505,0.9511172110423206,1.0103287028849726,0.9504769786533709,1.009719599173023,3.0,True
-0.8283754311998198,1.0723823780056578,0.384886753067609,-0.01323220696637076,1.4722132728082395,1.0969065228200332,3.0,True
0.10836877681390336,0.10836877681390336,0.11651406701848684,0.10899716013835638,0.11649303824378739,0.10908930747294034,-0.0,True
0.7866129612109216,0.7749049223943936,0.6792369242963348,0.7498411432519351,0.6663757456046856,0.7365154875421857,3.0,True
1.329381601718843,1.329381601718843,1.391947682741742,1.2830869310205566,1.392019040880713,1.2857535059166445,2.0,True
0.9575985735586507,1.0029144584947607,0.947007933924454,0.9511898294604502,0.986570343020278,0.9995079962298625,-0.0,True
0.8101706798887727,0.8101706798887727,0.7708273709492133,0.8036688103767958,0.7699992029821755,0.803292757930907,3.0,True
0.70318425261135,0.8838522269553766,0.8137116235958859,0.8140086216685953,0.8680088409907942,0.897702317597465,2.0,True
0.43198046652812144,0.6213578469264421,0.3554602393087967,0.3106033664463861,0.4921210606078231,0.47571651977806556,3.0,True
0.9955964938300167,0.9955964938300167,1.079680966033769,1.0638171412159305,1.0793731050218927,1.0649161871079522,3.0,True
